"Archive.Date"	"Group"	"Hospital.HIPE"	"Hospital"	"Specialty.HIPE"	"Speciality"	"Adult.Child"	"Age.Profile"	"Time.Bands"	"Total"
"12987"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"16-64"	" 0-3 Months"	352
"12988"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"16-64"	" 3-6 Months"	308
"12989"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"16-64"	" 6-9 Months"	267
"12990"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"16-64"	" 9-12 Months"	262
"12991"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"16-64"	"12-15 Months"	278
"12992"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"16-64"	"15-18 Months"	280
"12993"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"16-64"	"18+ Months"	301
"12994"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"65+"	" 0-3 Months"	68
"12995"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"65+"	" 3-6 Months"	53
"12996"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"65+"	" 6-9 Months"	51
"12997"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"65+"	" 9-12 Months"	23
"12998"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"65+"	"12-15 Months"	36
"12999"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"65+"	"15-18 Months"	35
"13000"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"65+"	"18+ Months"	30
"13001"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Child"	" 0-15"	" 0-3 Months"	45
"13002"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Child"	" 0-15"	" 3-6 Months"	36
"13003"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Child"	" 0-15"	" 6-9 Months"	39
"13004"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Child"	" 0-15"	" 9-12 Months"	30
"13005"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Child"	" 0-15"	"12-15 Months"	34
"13006"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Child"	" 0-15"	"15-18 Months"	45
"13007"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Child"	" 0-15"	"18+ Months"	50
"13008"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"16-64"	" 0-3 Months"	32
"13009"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"16-64"	" 3-6 Months"	20
"13010"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"16-64"	" 6-9 Months"	20
"13011"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"16-64"	" 9-12 Months"	14
"13012"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"16-64"	"12-15 Months"	19
"13013"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"16-64"	"15-18 Months"	12
"13014"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"65+"	" 0-3 Months"	25
"13015"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"65+"	" 3-6 Months"	19
"13016"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"65+"	" 6-9 Months"	24
"13017"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"65+"	" 9-12 Months"	17
"13018"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"65+"	"12-15 Months"	13
"13019"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"65+"	"15-18 Months"	11
"13020"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Child"	" 0-15"	" 6-9 Months"	1
"13021"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Child"	" 0-15"	"15-18 Months"	1
"13022"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"16-64"	" 0-3 Months"	207
"13023"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"16-64"	" 3-6 Months"	155
"13024"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"16-64"	" 6-9 Months"	86
"13025"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"16-64"	" 9-12 Months"	97
"13026"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"16-64"	"12-15 Months"	95
"13027"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"16-64"	"15-18 Months"	88
"13028"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"16-64"	"18+ Months"	172
"13029"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"65+"	" 0-3 Months"	91
"13030"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"65+"	" 3-6 Months"	71
"13031"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"65+"	" 6-9 Months"	60
"13032"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"65+"	" 9-12 Months"	41
"13033"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"65+"	"12-15 Months"	38
"13034"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"65+"	"15-18 Months"	42
"13035"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"65+"	"18+ Months"	79
"13036"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Child"	" 0-15"	" 0-3 Months"	2
"13037"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Child"	" 0-15"	" 3-6 Months"	4
"13038"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Child"	" 0-15"	" 9-12 Months"	1
"13039"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Child"	" 0-15"	"15-18 Months"	1
"13040"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"16-64"	" 0-3 Months"	116
"13041"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"16-64"	" 3-6 Months"	84
"13042"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"16-64"	" 6-9 Months"	73
"13043"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"16-64"	" 9-12 Months"	77
"13044"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"16-64"	"12-15 Months"	66
"13045"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"16-64"	"15-18 Months"	55
"13046"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"16-64"	"18+ Months"	145
"13047"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"65+"	" 0-3 Months"	30
"13048"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"65+"	" 3-6 Months"	27
"13049"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"65+"	" 6-9 Months"	22
"13050"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"65+"	" 9-12 Months"	19
"13051"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"65+"	"12-15 Months"	22
"13052"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"65+"	"15-18 Months"	17
"13053"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"65+"	"18+ Months"	48
"13054"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Child"	" 0-15"	" 0-3 Months"	4
"13055"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Child"	" 0-15"	" 3-6 Months"	5
"13056"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Child"	" 0-15"	"12-15 Months"	1
"13057"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Child"	" 0-15"	"15-18 Months"	1
"13058"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Child"	" 0-15"	"18+ Months"	1
"13059"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"16-64"	" 0-3 Months"	979
"13060"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"16-64"	" 3-6 Months"	359
"13061"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"16-64"	" 6-9 Months"	197
"13062"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"16-64"	" 9-12 Months"	115
"13063"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"16-64"	"12-15 Months"	48
"13064"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"16-64"	"15-18 Months"	7
"13065"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"16-64"	"18+ Months"	7
"13066"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"65+"	" 0-3 Months"	234
"13067"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"65+"	" 3-6 Months"	97
"13068"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"65+"	" 6-9 Months"	57
"13069"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"65+"	" 9-12 Months"	27
"13070"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"65+"	"12-15 Months"	9
"13071"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"65+"	"15-18 Months"	3
"13072"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"65+"	"18+ Months"	1
"13073"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Child"	" 0-15"	" 0-3 Months"	47
"13074"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Child"	" 0-15"	" 3-6 Months"	27
"13075"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Child"	" 0-15"	" 6-9 Months"	8
"13076"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Child"	" 0-15"	" 9-12 Months"	7
"13077"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Child"	" 0-15"	"12-15 Months"	3
"13078"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Adult"	"16-64"	" 0-3 Months"	148
"13079"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Adult"	"16-64"	" 3-6 Months"	127
"13080"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Adult"	"16-64"	" 6-9 Months"	129
"13081"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Adult"	"16-64"	" 9-12 Months"	30
"13082"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Adult"	"16-64"	"12-15 Months"	2
"13083"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Adult"	"16-64"	"15-18 Months"	9
"13084"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Adult"	"65+"	" 0-3 Months"	100
"13085"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Adult"	"65+"	" 3-6 Months"	62
"13086"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Adult"	"65+"	" 6-9 Months"	59
"13087"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Adult"	"65+"	" 9-12 Months"	14
"13088"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Adult"	"65+"	"15-18 Months"	5
"13089"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Child"	" 0-15"	" 0-3 Months"	1
"13090"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Child"	" 0-15"	" 6-9 Months"	1
"13091"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"5000"	"General Medicine"	"Adult"	"16-64"	" 0-3 Months"	27
"13092"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"5000"	"General Medicine"	"Adult"	"16-64"	" 3-6 Months"	14
"13093"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"5000"	"General Medicine"	"Adult"	"16-64"	" 6-9 Months"	8
"13094"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"5000"	"General Medicine"	"Adult"	"16-64"	" 9-12 Months"	8
"13095"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"5000"	"General Medicine"	"Adult"	"16-64"	"12-15 Months"	4
"13096"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"5000"	"General Medicine"	"Adult"	"16-64"	"15-18 Months"	2
"13097"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"5000"	"General Medicine"	"Adult"	"16-64"	"18+ Months"	2
"13098"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"5000"	"General Medicine"	"Adult"	"65+"	" 0-3 Months"	22
"13099"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"5000"	"General Medicine"	"Adult"	"65+"	" 3-6 Months"	10
"13100"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"5000"	"General Medicine"	"Adult"	"65+"	" 6-9 Months"	5
"13101"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"5000"	"General Medicine"	"Adult"	"65+"	" 9-12 Months"	5
"13102"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"5000"	"General Medicine"	"Adult"	"65+"	"12-15 Months"	6
"13103"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"5000"	"General Medicine"	"Adult"	"65+"	"15-18 Months"	3
"13104"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"5000"	"General Medicine"	"Adult"	"65+"	"18+ Months"	1
"13105"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7300"	"Palliative Medicine"	"Adult"	"16-64"	" 3-6 Months"	3
"13106"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7300"	"Palliative Medicine"	"Adult"	"16-64"	" 6-9 Months"	1
"13107"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7300"	"Palliative Medicine"	"Adult"	"65+"	" 0-3 Months"	2
"13108"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7300"	"Palliative Medicine"	"Adult"	"65+"	" 3-6 Months"	7
"13109"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7300"	"Palliative Medicine"	"Adult"	"65+"	" 6-9 Months"	1
"13110"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Adult"	"16-64"	" 0-3 Months"	316
"13111"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Adult"	"16-64"	" 3-6 Months"	159
"13112"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Adult"	"16-64"	" 6-9 Months"	127
"13113"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Adult"	"16-64"	" 9-12 Months"	119
"13114"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Adult"	"16-64"	"12-15 Months"	132
"13115"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Adult"	"16-64"	"15-18 Months"	89
"13116"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Adult"	"16-64"	"18+ Months"	107
"13117"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Adult"	"65+"	" 0-3 Months"	154
"13118"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Adult"	"65+"	" 3-6 Months"	79
"13119"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Adult"	"65+"	" 6-9 Months"	57
"13120"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Adult"	"65+"	" 9-12 Months"	50
"13121"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Adult"	"65+"	"12-15 Months"	48
"13122"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Adult"	"65+"	"15-18 Months"	43
"13123"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Adult"	"65+"	"18+ Months"	40
"13124"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Child"	" 0-15"	" 0-3 Months"	131
"13125"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Child"	" 0-15"	" 3-6 Months"	112
"13126"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Child"	" 0-15"	" 6-9 Months"	89
"13127"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Child"	" 0-15"	" 9-12 Months"	83
"13128"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Child"	" 0-15"	"12-15 Months"	55
"13129"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Child"	" 0-15"	"15-18 Months"	61
"13130"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"7800"	"Urology"	"Child"	" 0-15"	"18+ Months"	67
"13131"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"16-64"	" 0-3 Months"	114
"13132"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"16-64"	" 3-6 Months"	91
"13133"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"16-64"	" 6-9 Months"	89
"13134"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"16-64"	" 9-12 Months"	68
"13135"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"16-64"	"12-15 Months"	66
"13136"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"16-64"	"15-18 Months"	54
"13137"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"16-64"	"18+ Months"	52
"13138"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"65+"	" 0-3 Months"	43
"13139"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"65+"	" 3-6 Months"	33
"13140"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"65+"	" 6-9 Months"	50
"13141"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"65+"	" 9-12 Months"	38
"13142"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"65+"	"12-15 Months"	15
"13143"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"65+"	"15-18 Months"	21
"13144"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Adult"	"65+"	"18+ Months"	21
"13145"	"2017-02-28"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"8003"	"Pain Relief"	"Child"	" 0-15"	"18+ Months"	1
"13146"	"2017-02-28"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"16-64"	" 0-3 Months"	658
"13147"	"2017-02-28"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"16-64"	" 3-6 Months"	650
"13148"	"2017-02-28"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"16-64"	" 6-9 Months"	489
"13149"	"2017-02-28"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"16-64"	" 9-12 Months"	472
"13150"	"2017-02-28"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"16-64"	"12-15 Months"	415
"13151"	"2017-02-28"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"16-64"	"15-18 Months"	347
"13152"	"2017-02-28"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"16-64"	"18+ Months"	752
"13153"	"2017-02-28"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"65+"	" 0-3 Months"	286
"13154"	"2017-02-28"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"65+"	" 3-6 Months"	296
"13155"	"2017-02-28"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"65+"	" 6-9 Months"	241
"13156"	"2017-02-28"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"65+"	" 9-12 Months"	222
"13157"	"2017-02-28"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"65+"	"12-15 Months"	156
"13158"	"2017-02-28"	"University of Limerick Hospital Group"	302	"Croom Orthopaedic Hospital"	"1800"	"Orthopaedics"	"Adult"	"65+"	"15-18 Months"	148
